,title,month,year,Polarity,Subjectivity
1073,Karnataka Tweaks Policy To Woo Electric Vehicle Makers,Jun,2021,0.0,0.0
1074,"US-Based Triton EV To Deliver 2,000 Electric Semi-Trucks To India",Jun,2021,0.0,0.0
1075,"Maharashtra Intends To Lead In The Electric Vehicle Category, According To Officials.",Jun,2021,0.0,0.0
1076,MG Motor Joins Hands With Attero For Recycling Of EV Batteries,Jun,2021,0.0,0.0
1077,Nexzu Mobility To Launch New Range Of E-Cycles,Jun,2021,0.13636363636363635,0.45454545454545453
1078,RevFin And Aeris Join Hands For IoT-Enabled EV Vehicles,May,2021,0.0,0.0
1079,Magenta Power Raises Rs.120 Cr From Indian American Philanthropist Kiran Patel,May,2021,0.0,0.0
1080,PLI Scheme To Help India Develop As Manufacturing Hub For EV Cells,May,2021,0.0,0.0
1081,CESL Places Order For 300 Tata Electric Vehicles With 250 Km Plus Range,May,2021,0.0,0.0
1082,Ruchira Green Earth To Invest Rs 200 Crore Over 3-4 Years To Set Up Plant In Haryana,May,2021,-0.2,0.3
1083,Saietta And Padmini VNA Partner For Electric Motor Sales To Indian Market,May,2021,0.0,0.0
1084,Welectric Partners With MoEVing To Accelerate Adoption Of Electric Vehicles,May,2021,0.0,0.0
1085,Ola To Take Electric Scooter To International Markets This Fiscal,May,2021,0.0,0.0
1086,RattanIndia Forays Into Electric Vehicle Space,May,2021,0.0,0.0
1087,CredR Partners With Crayon Motors To Provide Seamless Upgrade To Electric Bikes,May,2021,0.1,0.1
1088,OLA To Deploy Hypercharger Network With 1 Lakh Charging Points Across 400 Cities,Apr,2021,0.0,0.0
1089,India To Spend $200 Million In Next 5-7 Years To Promote Hydrogen Use,Apr,2021,0.0,0.0
1090,Vikram Handa Fuelling India’s Electric-Car Dreams,Apr,2021,0.0,0.0
1091,Tesla Strengthens Its India Team Ahead Of Rolling Electric Cars,Apr,2021,0.0,0.0
1092,"Hero MotoCorp, Gogoro To Launch New Electric Scooters And Bikes In India",Apr,2021,0.13636363636363635,0.45454545454545453
1093,Jamshedpur Gets Charging Hub For Electric Vehicles,Apr,2021,0.0,0.0
1094,"Bajaj Auto, Pierer Mobility Shared Platform Vehicles To Roll Out In 2022",Apr,2021,0.0,0.0
1095,Andhra Govt To Help Govt Employees Buy Over A Lakh Electric Two-Wheelers At Cheaper Rates,Apr,2021,0.0,0.0
1096,"Rapido, Zypp Electric Join Hands To Provide EV Bike Taxi Ride Service",Mar,2021,0.0,0.0
1097,Tata Power-DDL Partners With SUN Mobility To Set Up A Network Of Swap Points™ In New Delhi,Mar,2021,0.13636363636363635,0.45454545454545453
1098,"India To Offer Incentives To Global EV Players, Aims To Attract $14 Billion Investment Over 5 Yrs",Mar,2021,0.0,0.0
1099,IIT Delhi Develops EV Charging Station With Inbuilt Solar PV Interface Capability,Mar,2021,0.0,0.0
1100,Kailash Gahlot Asks Commercial Vehicle Owners To Convert Half Of Their Fleet To Electric,Mar,2021,-0.08333333333333333,0.08333333333333333
1101,‘Boost to E-Mobility’: Indian Oil Partners With Israel’s Phinergy To Manufacture Metal-Air Batteries,Mar,2021,0.0,0.0
1102,Electric Vehicle Startups Euler Motors And BLive Raise Funding,Mar,2021,0.0,0.0
1103,Bharat Forge To Undertake Electric Vehicle Biz Through Wholly-Owned Unit,Mar,2021,0.0,0.0
1104,Petition Filed To Bring Hydrogen Fuel Cell-Based Electric Vehicles Under FAME Program,Mar,2021,0.0,0.0
1105,Decision To Install Charging Point At Every 3 Km Paving Way For Delhi As EV Capital: Transport Minister Gahlot,Mar,2021,0.0,0.0
1106,Government Approves Use Of Ethanol-Gasoline Blend As Automotive Fuel,Mar,2021,0.0,0.0
1107,Triton EV Establishes India Entity ‘Triton Electric Vehicle India‘ In New Delhi,Mar,2021,0.13636363636363635,0.45454545454545453
1108,Ola’s Bhavish Aggarwal Looks To Disrupt India’s EV Market By Mass Producing Vehicles,Mar,2021,0.0,0.0
1109,Electric Vehicle Maker Euler Motors Raises ₹300 Million From Existing And New Investors,Mar,2021,0.13636363636363635,0.45454545454545453
1110,Meghalaya Announces Electric Vehicle Policy With Purchase Subsidy For Early Adopters,Mar,2021,0.1,0.3
1111,RIL Acquires Majority Stake In US-Based SkyTran For $26.76 Million,Mar,2021,0.0,0.0
1112,RIL To Venture Into EV Battery Space Ahead Of A Boom In Electric Vehicles,Mar,2021,0.0,0.0
1113,Delhi Govt Suspends Subsidy On Tata Nexon EV,Mar,2021,0.0,0.0
1114,Sterling And Wilson Enters Into JV With Enel X To Offer Electric Charging Infra,Feb,2021,0.0,0.0
1115,Karnataka Invites Bids For 50 Electric Buses Under FAME II Program,Feb,2021,0.0,0.0
1116,Omega Seiki To Set Up Electric Vehicle Production Plant In Bangladesh,Feb,2021,0.0,0.0
1117,Schaeffler India Develops Indigenous Two-Speed EV Gearbox,Feb,2021,0.0,0.0
1118,"Walmart’s Flipkart To Deploy Over 25,000 Electric Vehicles In India By 2030",Feb,2021,0.0,0.0
1119,Amazon India And Mahindra Electric Announce Electric Vehicle Partnership,Feb,2021,0.0,0.0
1120,Centre To Help Andhra Pradesh Develop Electric Vehicle Infrastructure,Feb,2021,0.0,0.0
1121,CSC SPV Launches Campaign In Rural India To Promote Electric Vehicles,Feb,2021,0.0,0.0
1122,"‘Govt needs to promote basket of clean auto fuels, not just electric mobility’ – Indian Auto LPC Coalition",Feb,2021,0.3666666666666667,0.7000000000000001
1123,"Amara Raja Starts Work On Lithium-Ion Cells, Sets Up Tech Hub At Tirupati",Feb,2021,0.0,0.0
1124,"Matter Bets On Indian EV Market, Targets $1 Billion Turnover By 2025",Feb,2021,0.0,0.0
1125,Vogo Raises $11.5 Mn Series C Funding To Bolster Electric Two-Wheeler Fleet,Feb,2021,0.0,0.0
1126,"India’s First-Ever Lithium Refinery Promises To Strengthen Country’s Electric Vehicle, Battery Push",Feb,2021,0.0,0.0
1127,Tesla Will Manufacture Electric Vehicles In India,Feb,2021,0.0,0.0
1128,American Electric Car Maker Triton Inks Pact With BEL To Make Batteries In India,Feb,2021,0.0,0.0
1129,Indian Territory Looks To Taiwan For Electric Vehicle Investment,Feb,2021,0.0,0.0
1130,Delhi Govt Floats Tender To Set Up 500 EV Charging Points At 100 Locations,Feb,2021,0.0,0.0
1131,"UNEP, Tata Power And Central Railway Launch Electric Vehicle Charging Points At Mumbai Railway Stations",Feb,2021,0.0,0.25
1132,Two Lithium Battery Plants To Be Set Up In Karnataka: Deputy CM,Feb,2021,0.0,0.0
1133,Green Tax To Be Imposed On Vehicles Over 8 Years In A Bid To Clean Environment,Feb,2021,0.08333333333333334,0.5
1134,Delhi Govt To Change Its Fleet Of Cars To Electric Vehicles In 6 Months: CM,Feb,2021,0.0,0.0
1135,"FAME-II Scheme Restructuring Entire EV Industry, Needs Another 3-4 Years Extension: Ather Energy",Feb,2021,0.0,0.625
1136,"Tech Start-Up Matter To Launch Electric Vehicles, Energy Solutions In India",Feb,2021,0.0,0.0
1137,Wardwizard Innovation Inaugurates One of India’s Largest Electric Two-Wheelers Plant To Generate 6000 Employment Opportunities,Feb,2021,0.0,0.0
1138,Society Of Manufacturers Of Electric Vehicles Calls For Rejig Of FAME II Or Reintroduction Of FAME I,Feb,2021,0.0,0.0
1139,Gulf Oil International Ltd Makes The First Strategic Move Into The EV Market,Feb,2021,0.125,0.16666666666666666
1140,"Ola, Siemens To Build ‘India’s Most Advanced EV Manufacturing Hub’ In Tamil Nadu For ₹2,400 Cr",Jan,2021,0.45,0.55
1141,Indian Oil And Israel’s Phinergy Test Aluminium-Air Battery On Mahindra Treo,Jan,2021,0.0,0.0
1142,"India, Australia Will Gain From Expanded Trade Of Lithium Resources: High Commissioner Barry O’Farrell",Jan,2021,0.16,0.5399999999999999
1143,Transport Department Tenders For Operation Of 575 Electric Buses In Delhi,Jan,2021,0.0,0.0
1144,"French Utility EDF Sees Opportunity In Hydrogen Fuel, Battery Storage Space In India",Jan,2021,0.0,0.0
1145,Tesla May Kickstart India Ops With Sales And R&D To Follow,Jan,2021,0.0,0.0
1146,"Shell Backed Smart EV Startup, TresMoto Raises Additional Round Of Seed Funds",Jan,2021,0.007142857142857131,0.5214285714285715
1147,VoltUp Partners HPCL For Battery Swapping Solutions Across India,Jan,2021,0.0,0.0
1148,Omega Seiki Expands Electric Three-Wheeler Dealership Network To South India,Jan,2021,0.0,0.0
1149,City Link Launches Electric Cargo Vehicles In Bangalore,Jan,2021,0.0,0.0
1150,PURE EV Develops System To Repair Lithium-Ion Batteries Of Electric Vehicles,Jan,2021,0.21428571428571427,0.5
1151,Global Software Simulation Provider Ansys Join Hands With Indian Startup Skill Lync To Provide EV Online Courses To Indian Students,Jan,2021,0.0,0.0
1152,EESL Plans To Install 500 More EV Charging Stations In FY21,Jan,2021,0.5,0.5
1153,"Nissan, Dealer Partners To Hire 1,500 Workers To Enhance Production",Jan,2021,0.0,0.0
1154,"Telangana Government To Use EVs On Monthly-Hire, Calls For Fleet Operators To Empanel",Jan,2021,0.0,0.0
1155,"Ford, Mahindra Call Off Auto Joint Venture",Jan,2021,0.0,0.0
1156,"Hero Electric Partners With eBikeGO, To Provide 1000 Units Of Nyx Electric Scooter",Jan,2021,0.0,0.0
1157,EV COSMOS Ties Up With ChargeNet For 500 EV Charging Stations In India,Jan,2021,0.0,0.0
1158,"Nexzu Mobility Eyeing Global Market; In Talks For E-Cycle Exports To US, UK",Jan,2021,0.0,0.0
1159,Mahindra Logistics Plans To Deploy Electric Vehicles For Last-Mile Delivery,Jan,2021,0.0,0.0
1160,"Hero Electric Targets 10-15% Growth In 20-21, Scouts For PE Investors",Dec,2020,0.0,0.0
1161,"BattRE, Europ Assistance Launch Roadside Assistance Service For EVs Across India",Dec,2020,0.0,0.0
1162,Joint Initiative With Industries To Promote Electric Vehicles In Delhi,Dec,2020,0.0,0.0
1163,"Uber Proclaims Launch 3,000 Electrical Two-Wheeler, Three-Wheelers, And Cabs In 2021",Dec,2020,0.0,0.0
1164,Stanford Researchers Discuss What Will It Take For India To Become A Major Battery Manufacturer,Dec,2020,0.0625,0.5
1165,Madhya Pradesh Exempts EVs And E-Rickshaw Charging Stations From Tariff Hike,Dec,2020,0.0,0.0
1166,EESL Floats Tender Seeking Fleet Management Services For Its Electric Cars,Dec,2020,0.0,0.0
1167,"PURE EV, CSIR-CECRI Join Hands To Work On Indigenous Lithium-Ion Technology For Electric Vehicles",Dec,2020,0.21428571428571427,0.5
1168,Ola Signs MoU With Tamil Nadu Govt For Electric Scooter Factory,Dec,2020,0.0,0.0
1169,"Need To Find Swadeshi Alternative Of EV Parts In India, Says Gadkari",Dec,2020,0.0,0.0
1170,"Bounce To Add 4,000 EVs To Fleet By Feb, Go 100% Electric By Q3 FY22",Dec,2020,0.0,0.0
1171,India Can Save Rs 1 Lakh Crore On Crude Oil Imports By Meeting 30% EV Penetration Target: Study,Dec,2020,-0.7,1.0
1172,"India Plans To Energise Electric Car Segment With Charging Kiosks Across 69,000 Petrol Pumps",Dec,2020,0.0,0.0
1173,"Ola To Hire 2,000 To Fuel Electric Venture",Dec,2020,0.0,0.0
1174,"After PLI Benefit, India Plans Easy Availability Of Finance For EVs",Dec,2020,0.43333333333333335,0.8333333333333334
1175,Omega Seiki Partners TRANS ACNR For Refrigerated Containerised Electric Vehicles,Dec,2020,0.0,0.0
1176,Hitachi ABB Power Grids And Ashok Leyland Partner For An E-Bus Pilot At IIT Madras,Dec,2020,0.0,0.0
1177,Magenta Launches The Associate Program For Deploying Nationwide Low-Cost EV Charging Platform,Dec,2020,0.0,0.0
1178,Delhi EV Policy Aims To Reduce carbon Emissions By 4.8 Million Tonnes In 4 Years,Nov,2020,0.0,0.0
1179,KPIT Receives An Important Strategic Large Deal From BMW Group For The Next Generation Charging Electronics Program,Nov,2020,0.20476190476190478,0.4761904761904762
1180,Kerala Government To Hire 50 Electric Buses Under FAME Program For Thiruvananthapuram,Nov,2020,0.0,0.0
1181,Fortum Partners With Finnfund To Speed Up Charging Infrastructure Development And Growth In India,Nov,2020,0.0,0.0
1182,Ather Energy Raises Rs 260 Crore In Fresh Funding,Nov,2020,0.3,0.5
1183,EV Makers Oppose GST Cut On Hybrid Vehicles,Nov,2020,0.0,0.0
1184,BMTC To Lease 300 Non-AC Electric Buses,Nov,2020,0.0,0.0
1185,Okaya Installs Over 500 Electric Vehicle Charging Solutions Across India,Nov,2020,0.0,0.0
1186,"Gujarat Seeks Manufacturers For 5,000 E-Rickshaws And 10,000 Electric Two-Wheelers",Nov,2020,0.0,0.0
1187,"No Registration Fee Or Road Tax For First 200,000 Electric Two-Wheelers In Telangana",Nov,2020,0.25,0.3333333333333333
1188,Telangana Aims To Attract $4-Billion Investment In E-Mobility Sector By 2030,Nov,2020,0.0,0.0
1189,Bids Invited To Set Up Charging Stations For 225 Electric Buses In Uttar Pradesh,Oct,2020,0.0,0.0
1190,Maxxis Introduces M922F Tyres; Specially Designed For Electric Two-Wheelers,Oct,2020,0.35714285714285715,0.5714285714285714
1191,"Committed To Full Portfolio Of EVs For India, XC40 Recharge A First: Volvo",Oct,2020,0.3,0.44166666666666665
1192,Delhi: EV Charging Station Operators To Be Hired Via Centralised Tenders,Oct,2020,0.0,0.0
1193,India’s EESL To Invest $5 Million In Thailand’s Electric Vehicle Manufacturer,Oct,2020,0.0,0.0
1194,EV Startup Ultraviolette Automotive Raises Funding,Oct,2020,0.0,0.0
1195,More Indian Oil Petrol Pumps To Offer EV Charging Facilities,Oct,2020,0.5,0.5
1196,First Indian Law Student Receives US And India Patents For Breakthrough Electric Vehicle Battery Technology That Promotes A Sustainable Environment,Oct,2020,0.25,0.3333333333333333
1197,Exchange Any Petrol Scooter With Gemopai Electric Scooters: CredR To Facilitate Price Quotation,Oct,2020,0.0,0.0
1198,Ather Eyes India’s Biggest Electric Vehicle Public Charging Infrastructure,Oct,2020,0.0,0.06666666666666667
1199,Electric Vehicle Startup PURE EV Enters International Market,Oct,2020,0.10714285714285714,0.25
1200,"EV Firm Ampere Ties Up With eBikeGo, To Supply 2,000 Electric Scooters",Oct,2020,-0.2,0.4
1201,Govt Invites Proposals For Development Of EV Charging Infra On Major Highways,Oct,2020,0.0625,0.5
1202,"Delhi Notifies Waiver Of Road Tax, Registration Fee For Electric Vehicles",Oct,2020,0.0,0.0
1203,"Omega Seiki, FITT Join Hands To Work On EV Technology, Research",Oct,2020,0.0,0.0
1204,"Citroen India To Enter Mass Market EV Space By 2022, To Bring In Flexi-Fuel Cars By 2021",Oct,2020,0.0,0.0
1205,SECI To Empanel Agencies To Scale Innovative Electric Mobility Technologies,Oct,2020,0.5,1.0
1206,Ampere Electric Partners With Bounce: Will Provide Smooth & Affordable Last-Mile Connectivity,Oct,2020,0.4,0.5
1207,Odysse Electric Vehicles Expands India Network With New Dealership In Mumbai,Oct,2020,0.13636363636363635,0.45454545454545453
1208,"Uber To Add 1,000 Electric Cars To Its Fleet In India",Oct,2020,0.0,0.0
1209,Cabinet Note Ready For Vehicle Scrappage Policy,Oct,2020,0.2,0.5
1210,"Centre Sanctions 670 Electric Buses, 241 Charging Stations Under FAME Scheme",Oct,2020,0.0,0.0
1211,Israel’s REE Automotive Working On More Collaborations Following Mahindra EV Deal,Oct,2020,0.25,0.3
1212,"Magenta, eMatrixmile To Set Up 10,000 ‘QYK POD’ EV Charging Stations Across India",Oct,2020,0.0,0.0
1213,"eBikeGO Targets Conversion Of 30,000 Two-Wheelers To EVs With Support From MSME",Oct,2020,0.0,0.0
1214,Evolet Keen On Investing In Telangana,Oct,2020,0.0,0.0
1215,American EV Startup Enters India,Oct,2020,0.0,0.0
1216,Greenko To Invest Around $1 Billion In New Battery Storage Business,Oct,2020,0.13636363636363635,0.45454545454545453
1217,Indian Oil To Launch Cost-Effective Aluminium-Air Batteries For EVs,Oct,2020,0.0,0.0
1218,Kochi To Get Second Public EV Charging Station In Mid October,Oct,2020,0.0,0.022222222222222223
1219,EeVe India Partners With ZestMoney To Provide EMI Solutions To Customers,Oct,2020,0.0,0.0
1220,Government Extends Timeline For Localization Of EV Components,Oct,2020,0.0,0.0
1221,Raipur Invites Fresh Bids To Set Up Electric Vehicle Charging Stations At 25 Locations,Oct,2020,0.3,0.5
1222,ETrio Raises $3MN To Launch New EVs In India,Oct,2020,0.13636363636363635,0.45454545454545453
1223,Tamil Nadu Chief Minister Flag Offs Solar And Electric Powered Rickshaws,Oct,2020,0.0,0.0
1224,India Plans $4.6 Billion In Incentives For Battery Makers In Electric Vehicle Push,Oct,2020,0.0,0.0
1225,"Rajasthan Electronics To Empanel Agencies To Set Up 1,000 EV Charging Stations",Sep,2020,0.0,0.0
1226,"No License Will Be Required To Open EV Charging Stations, Government Has Made Special Plan",Sep,2020,0.17857142857142858,0.5357142857142857
1227,T.N. To Set Up Electric Vehicle Charging Stations In Six Cities,Sep,2020,0.0,0.0
1228,Tesla Eyes Expansion Into India With R&D Center,Sep,2020,-0.1,0.1
1229,IIT-Hyderabad Incubated Electric Vehicle Startup PURE EV Launches In Nepal – Eyes South East Asia Expansion,Sep,2020,0.21428571428571427,0.5
1230,"Toyota To Invest Rs 2,000 Crore In India",Sep,2020,0.0,0.0
1231,Pune Announces Tender For 150 Electric Buses Under FAME-II Program,Sep,2020,0.0,0.0
1232,Subsidy Scheme Under Delhi Electric Vehicle Policy To Roll Out Next Week,Sep,2020,0.0,0.0
1233,"On World EV Day, ABB Underlines Commitment To More Charging Stations In India",Sep,2020,0.5,0.5
1234,Mahindra Electric Launches MESMA 48 Platform For Light EVs,Sep,2020,0.4,0.7
1235,GreenCell Mobility Bags Order For 48 Electric Buses From Rajasthan Transport Company,Sep,2020,0.0,0.0
1236,Fuel Stations Asked To Have At Least One EV Charging Station,Sep,2020,-0.3,0.4
1237,"South Korean EV Giant Edison Set To Invest Rs 5,000 Crore In UP, Meets UP CM",Sep,2020,0.0,1.0
1238,E-Mobility Startup BluSmart Bags $7 Mn For Expansion,Sep,2020,0.0,0.0
1239,India-Made Husqvarna Electric Scooter Market Launch In 2021,Sep,2020,0.0,0.0
1240,Govt To Focus On Domestic Players For Electric Bus Tender: Prakash Javadekar,Sep,2020,0.0,0.1
1241,"EeVe To Expand Production With Make-In-India Agenda, Localises 40% Of Electric Scooters",Sep,2020,0.0,0.0
1242,"EESL To Procure 250 EVs From Tata Motors, Hyundai For Govt Bodies",Sep,2020,0.0,0.0
1243,Hero Electric To Launch Fast-Charging E-Bikes In Partnership With EV Motors India,Sep,2020,0.0,0.0
1244,"TVS Motor Raises Stake In Startup Ultraviolette, Invests Rs 30 crore",Sep,2020,0.0,0.0
1245,C-MET Seeks Co-funding Partners For Li-ion And Na-ion Battery Cell Manufacturing,Sep,2020,0.0,0.0
1246,Mumbai’s Epsilon Carbon To Invest $70 Million In Battery Material Manufacturing Facility,Sep,2020,0.0,0.0
1247,Dr. Paolo Castagna Ex Managing Director Fiat India Invests In Electric Vehicles’ Start-Up EVage,Sep,2020,0.0,0.0
1248,Okaya To Provide EV Charging Stations To BluSmart Electric Mobility,Sep,2020,0.0,0.0
1249,Mahindra And REE Explore Joint Development Of Electric Commercial Vehicles,Sep,2020,0.0,0.0
1250,Ola Electric Co-founder Anand Shah Invests In EV Startup Evage,Sep,2020,0.0,0.0
1251,"GAIL India Plans Expansion In Petrochemicals, Specialty Chemicals & Renewables To Supplement Growth",Aug,2020,0.0,0.0
1252,Magenta Picked By Microsoft For The Start-up Support Program Of EV Software & Charging Platform Development,Aug,2020,0.0,0.0
1253,"Total-Adani Indian Joint Venture To Apply For Fuel Retail Licence, Also Include Electric Vehicle Charging Facilities",Aug,2020,0.0,0.0
1254,"Korean EV Maker Edison To Invest Up To Rs 5,000 Cr In UP, Create 5,000 Jobs",Aug,2020,0.0,0.0
1255,Okaya Power Group collaborates With Prakriti E-Mobility For EV charging Stations,Aug,2020,0.0,0.0
1256,Assam Tender To Procure 50 Electric Buses,Aug,2020,0.0,0.0
1257,EVage 1st Startup In India To Manufacture ‘Exoskeleton Structures’ For EV Echoes PM Modi’s ‘Make In India Make For World’ Vision,Aug,2020,0.0,0.0
1258,Indian Passenger Vehicle Market Outlook 2020,Aug,2020,0.0,0.0
1259,India Allows Sale Of Electric Vehicles Without Batteries,Aug,2020,0.0,0.0
1260,"Detel, An Indian Tech Start-up  Launches ‘World’s Most Economical’ e-two-Wheeler",Aug,2020,0.4,0.7
1261,"Lithium-Ion Battery Maker ATL Plans To Invest Rs 7,000 Crore In India; Buys 180 Acres Of Land In Haryana",Aug,2020,0.0,0.0
1262,Mahindra Seeks Investors For Electric Vehicle Business,Aug,2020,0.0,0.0
1263,Chinese Car Maker Faces Hurdle In A Bid For Govt EV Tender,Aug,2020,0.0,0.0
1264,Yamaha Gives An Insight Into Its Electric Motor For Motorcycles,Aug,2020,0.0,0.0
1265,Ampere Vehicles Partners With OTO Capital To Offer Leasing Plans For Electric Scooters,Aug,2020,0.0,0.0
1266,India Eyes FTAs With Latin America To Support Domestic EV Plan,Jul,2020,0.0,0.1
1267,Hero Electric Partners Autovert Technologies To Introduce Subscription-Based Financing Plans,Jul,2020,0.0,0.0
1268,"New Factory In Rajasthan, Electric Cruise Scooter On Track: Okinawa",Jul,2020,0.13636363636363635,0.45454545454545453
1269,Zoomcar Partners With ETO Motors Shared EV Platform To Boost Electric Mobility,Jul,2020,0.0,0.0
1270,EESL To Install Around 10 Electric Vehicle Charging Plaza In India By FY2021,Jul,2020,0.0,0.0
1271,EVI Technologies Ties Up With RevFin To Finance EV With Swappable Batteries,Jul,2020,0.0,0.0
1272,Centre Gives Nod For 178 EV Charging Stations In Telangana,Jul,2020,0.0,0.0
1273,PURE EV to Supply Lithium Batteries To Tech Start-Ups Fighting COVID-19,Jul,2020,0.21428571428571427,0.5
1274,Hero MotoCorp Makes Fresh Investment Of Rs 84 Crore In Ather Energy,Jul,2020,0.3,0.5
1275,Inclusion Of Hydrogen Fuel Safety Standards Proposed In The Central Motor Vehicles Act,Jul,2020,0.0,0.25
1276,Kerala Invites Bids From EPC Contractors To Set Up EV Charging Stations,Jul,2020,0.0,0.0
1277,ABB India’s First Public DC Fast Charger For New Delhi With BYPL And EV Motors India Unveiled,Jul,2020,0.1465909090909091,0.36363636363636365
1278,Hitachi ABB Power Grids Wins ₹1.2 Billion Deal To Supply Transformers To Indian Railways,Jul,2020,0.3,0.2
1279,UK’s Oil Giant BP To Invest $70 Million In India’s Green Growth Equity Fund,Jul,2020,-0.1,0.65
1280,Karnataka Sets Up 112 Charging Stations In The Bengaluru City,Jul,2020,0.0,0.0
1281,Import Tax On Lithium-Ion Cell Likely,Jul,2020,0.0,1.0
1282,EESL To Set Up 162 Electric Vehicle Charging Stations In Noida,Jul,2020,0.0,0.0
1283,Mahindra’s Urban Green Last-Mile Vehicle ‘Atom’ To Be Launched Next Year,Jul,2020,-0.06666666666666667,0.09999999999999999
1284,Government Finalises Draft For Hydrogen-Powered Cars; Industry Moves One Step Closer To Fuel-Cell Vehicles,Jul,2020,0.0,0.0
1285,Mumbai-Based EV Startup Raises Funding To Launch Three New Models This Year,Jul,2020,0.13636363636363635,0.45454545454545453
1286,Okaya Bags Contract From PGCIL,Jul,2020,0.0,0.0
1287,Ampere Acquires 74% Stake In E-Rickshaw Firm Bestway,Jul,2020,-0.2,0.4
1288,Kerala Empanels Eight Companies For Setting Up EV Charging Stations,Jul,2020,0.0,0.0
1289,"India’s $18,000 Tata Nexon EV Points To Global EV Affordability",Jul,2020,0.0,0.0
1290,"Bgauss A2, B8 Electric Scooters Unveiled In India",Jul,2020,0.0,0.0
1291,NITI Aayog Introduces New Program To Decarbonize India’s Transport System,Jul,2020,0.13636363636363635,0.45454545454545453
1292,FICCI Urges Government To Extend FAME-II For Two Years To Boost EV Demand,Jul,2020,0.0,0.0
1293,Ather Energy Finally Announces 2Wheeler Exchange Program,Jul,2020,0.0,1.0
1294,Simple Mark 2 ‘Smart’ Electric Scooter To Launch In Feb 2021,Jul,2020,0.10714285714285714,0.5
1295,"Ashok Leyland To Focus On Exports, Electric Buses",Jun,2020,0.0,0.0
1296,IOC Along With Sun Mobility Launches Battery Swapping Facility For Quick Recharge Of Electric Vehicles,Jun,2020,0.3333333333333333,0.5
1297,Social-Distancing E-Scooter: Gemopai Miso Launched In India,Jun,2020,0.0,0.0
1298,EESL Announces Tender For 250 Electric Cars To Be Deployed Pan-India,Jun,2020,0.0,0.0
1299,Yulu Secures Investment From US-based VC Firm Rocketship,Jun,2020,-0.2,0.4
1300,India-Based JBM Group Produces Pure Electric Buses Equipped With Fast-Charging Batteries From Microvast,Jun,2020,0.21428571428571427,0.5
1301,India To Become Electric Vehicle Manufacturing Hub In 5 Years,Jun,2020,0.0,0.0
1302,Mercedes-Benz EQC Electric SUV India Launch Details Revealed,Jun,2020,0.0,0.0
1303,"Okinawa Sold Over 1,000 Electric Scooters In India Within A Month After Lockdown Was Lifted",Jun,2020,0.0,0.0
1304,FEV And Premier Join Hands For Auto Innovation,Jun,2020,0.0,0.0
1305,Tata AutoComp And US-Based Tellus Power To Set Up Electric Vehicle Charging Stations In India,Jun,2020,0.0,0.0
1306,Tata Power Looking At Expanding EV Charging Stations Network To 700 By March 2021,Jun,2020,0.0,0.0
1307,UK’s Faradion Inks Deal With Indian Startup For The Sodium-Ion Batteries,Jun,2020,0.0,0.0
1308,"Ola Electric Acquires Etergo, To Launch Own Line Of Electric Two Wheelers This Year",May,2020,0.6,1.0
1309,Euler Motor Raises INR 20 Cr As A Part Of Series A Funding,May,2020,0.0,0.0
1310,Tata Power Gets Ready To Enable India’s Shift To Clean Mobility With ‘EZ Charge’,May,2020,0.2833333333333333,0.6000000000000001
1311,Oki100: Okinawa’s First 100% ‘Desi’ Electric Motorcycle,May,2020,0.25,0.3333333333333333
1312,BattRE Electric Launches Internet-Connected Scooter,May,2020,0.0,0.0
1313,eBikeGo Offers An Affordable Monthly Subscription Of Electric Scooters For Easy Commuting,May,2020,0.26666666666666666,0.4166666666666667
1314,Hero Electric Launches Unique Three-Day Return Scheme,May,2020,0.375,1.0
1315,Okaya Power Collaborates With CharIN E.V.,May,2020,0.0,0.0
1316,Lohia Auto To Put A Hold On Investments And Focus On Sustenance,May,2020,0.0,0.0
1317,"Hero MotoCorp’s First EV, Electric Maestro Scooter Spotted Ahead Of Launch",May,2020,0.25,0.3333333333333333
1318,Indian School Drop-Out Builds ‘Social Distancing’ Electric Motorbike,May,2020,0.03333333333333333,0.06666666666666667
1319,First Details Of Suzuki Electric Scooter For India Revealed,Apr,2020,0.25,0.3333333333333333
1320,NVVN Invites Global EOI From Manufacturers For Hydrogen Fuel Cell Based Vehicles,Apr,2020,0.0,0.0
1321,Electric Vehicle Startup Zypp Plans To Raise $50 Million Over Five Years,Apr,2020,0.0,0.0
1322,Nexzu Mobility Plan To Launch An Electric Motorcycle In India,Apr,2020,0.0,0.0
1323,India’s Electric Mobility Market Will Be Driven By Two-Wheelers,Apr,2020,0.0,0.0
1324,Covid-19 Impact- Electric Vehicle Plans May Take Backseat In FY21,Apr,2020,0.0,0.0
1325,Electric Vehicle Industry’s FY19-20 YOY Sales Up 20%,Apr,2020,0.0,0.0
1326,TVS Announces Acquisition Of The European Brand Norton,Apr,2020,0.0,0.0
1327,Hero Electric Announces Online Sales Scheme During Lockdown,Apr,2020,0.0,0.0
1328,"Tata Nexon Electric March 2020 Sales Higher Than MG ZS, Hyundai Kona",Apr,2020,0.25,0.5
1329,Hero Electric’s #SmartMove Through Its ‘Switch to Electric’ Campaign,Apr,2020,0.0,0.0
1330,"Tata Motors To Get A New Partner, Probably Chinese This Time",Apr,2020,0.06818181818181818,0.22727272727272727
1331,Bajaj Auto-KTM Partner To Enter E-Mopeds Segment,Apr,2020,0.0,0.0
